file_name,file_code
mchar_test\018813.png,75
mchar_test\018814.png,272
mchar_test\018815.png,370
mchar_test\018816.png,2372
mchar_test\018817.png,53
mchar_test\018818.png,6
mchar_test\018819.png,180
mchar_test\018820.png,24
mchar_test\018821.png,48
mchar_test\018822.png,855
mchar_test\018823.png,712
mchar_test\018824.png,63
mchar_test\018825.png,73
mchar_test\018826.png,433
mchar_test\018827.png,279
mchar_test\018828.png,603
mchar_test\018829.png,1545
mchar_test\018830.png,50
mchar_test\018831.png,211
mchar_test\018832.png,44
mchar_test\018833.png,680
mchar_test\018834.png,370
mchar_test\018835.png,576
mchar_test\018836.png,198
mchar_test\018837.png,3510
mchar_test\018838.png,1955
mchar_test\018839.png,225
mchar_test\018840.png,458
mchar_test\018841.png,112
mchar_test\018842.png,259
mchar_test\018843.png,118
mchar_test\018844.png,51
mchar_test\018845.png,112
mchar_test\018846.png,330
mchar_test\018847.png,330
mchar_test\018848.png,57
mchar_test\018849.png,8421
mchar_test\018850.png,703
mchar_test\018851.png,721
mchar_test\018852.png,179
mchar_test\018853.png,5
mchar_test\018854.png,161
mchar_test\018855.png,15
mchar_test\018856.png,1276
mchar_test\018857.png,396
mchar_test\018858.png,190
mchar_test\018859.png,28
mchar_test\018860.png,54
mchar_test\018861.png,497
mchar_test\018862.png,216
mchar_test\018863.png,38
mchar_test\018864.png,18
mchar_test\018865.png,14
mchar_test\018866.png,511
mchar_test\018867.png,73
mchar_test\018868.png,40
mchar_test\018869.png,59
mchar_test\018870.png,119
mchar_test\018871.png,117
mchar_test\018872.png,1288
mchar_test\018873.png,538
mchar_test\018874.png,1932
mchar_test\018875.png,7
mchar_test\018876.png,886
mchar_test\018877.png,21
mchar_test\018878.png,9
mchar_test\018879.png,225
mchar_test\018880.png,6
mchar_test\018881.png,1180
mchar_test\018882.png,189
mchar_test\018883.png,392
mchar_test\018884.png,545
mchar_test\018885.png,710
mchar_test\018886.png,2
mchar_test\018887.png,65
mchar_test\018888.png,22
mchar_test\018889.png,335
mchar_test\018890.png,10
mchar_test\018891.png,37
mchar_test\018892.png,773
mchar_test\018893.png,582
mchar_test\018894.png,20
mchar_test\018895.png,127
mchar_test\018896.png,57
mchar_test\018897.png,390
mchar_test\018898.png,142
mchar_test\018899.png,9
mchar_test\018900.png,142
mchar_test\018901.png,213
mchar_test\018902.png,477
mchar_test\018903.png,84
mchar_test\018904.png,55
mchar_test\018905.png,4
mchar_test\018906.png,8
mchar_test\018907.png,500
mchar_test\018908.png,169
mchar_test\018909.png,353
mchar_test\018910.png,53
mchar_test\018911.png,636
mchar_test\018912.png,142
mchar_test\018913.png,81
mchar_test\018914.png,13
mchar_test\018915.png,328
mchar_test\018916.png,33
mchar_test\018917.png,98
mchar_test\018918.png,2588
mchar_test\018919.png,1288
mchar_test\018920.png,706
mchar_test\018921.png,2618
mchar_test\018922.png,562
mchar_test\018923.png,490
mchar_test\018924.png,276
mchar_test\018925.png,80
mchar_test\018926.png,50
mchar_test\018927.png,20
mchar_test\018928.png,236
mchar_test\018929.png,325
mchar_test\018930.png,44
mchar_test\018931.png,29
mchar_test\018932.png,82
mchar_test\018933.png,89
mchar_test\018934.png,159
mchar_test\018935.png,41
mchar_test\018936.png,3
mchar_test\018937.png,163
mchar_test\018938.png,145
mchar_test\018939.png,16
mchar_test\018940.png,39
mchar_test\018941.png,80
mchar_test\018942.png,268
mchar_test\018943.png,54
mchar_test\018944.png,161
mchar_test\018945.png,570
mchar_test\018946.png,130
mchar_test\018947.png,17
mchar_test\018948.png,50
mchar_test\018949.png,351
mchar_test\018950.png,407
mchar_test\018951.png,628
mchar_test\018952.png,5
mchar_test\018953.png,231
mchar_test\018954.png,410
mchar_test\018955.png,2
mchar_test\018956.png,53
mchar_test\018957.png,531
mchar_test\018958.png,204
mchar_test\018959.png,77
mchar_test\018960.png,2451
mchar_test\018961.png,172
mchar_test\018962.png,6
mchar_test\018963.png,278
mchar_test\018964.png,45
mchar_test\018965.png,575
mchar_test\018966.png,856
mchar_test\018967.png,1340
mchar_test\018968.png,742
mchar_test\018969.png,16
mchar_test\018970.png,55
mchar_test\018971.png,14
mchar_test\018972.png,822
mchar_test\018973.png,201
mchar_test\018974.png,141
mchar_test\018975.png,243
mchar_test\018976.png,286
mchar_test\018977.png,140
mchar_test\018978.png,20
mchar_test\018979.png,189
mchar_test\018980.png,205
mchar_test\018981.png,22
mchar_test\018982.png,24
mchar_test\018983.png,746
mchar_test\018984.png,18
mchar_test\018985.png,308
mchar_test\018986.png,12
mchar_test\018987.png,1799
mchar_test\018988.png,13
mchar_test\018989.png,29
mchar_test\018990.png,168
mchar_test\018991.png,372
mchar_test\018992.png,48
mchar_test\018993.png,14
mchar_test\018994.png,567
mchar_test\018995.png,1
mchar_test\018996.png,39
mchar_test\018997.png,231
mchar_test\018998.png,37
mchar_test\018999.png,515
mchar_test\019000.png,80
mchar_test\019001.png,60
mchar_test\019002.png,8
mchar_test\019003.png,228
mchar_test\019004.png,63
mchar_test\019005.png,109
mchar_test\019006.png,545
mchar_test\019007.png,30
mchar_test\019008.png,1588
mchar_test\019009.png,5
mchar_test\019010.png,42
mchar_test\019011.png,3
mchar_test\019012.png,18
mchar_test\019013.png,100
mchar_test\019014.png,36
mchar_test\019015.png,100
mchar_test\019016.png,35
mchar_test\019017.png,2687
mchar_test\019018.png,518
mchar_test\019019.png,12
mchar_test\019020.png,100
mchar_test\019021.png,593
mchar_test\019022.png,16
mchar_test\019023.png,1372
mchar_test\019024.png,336
mchar_test\019025.png,43
mchar_test\019026.png,605
mchar_test\019027.png,16
mchar_test\019028.png,503
mchar_test\019029.png,52
mchar_test\019030.png,18
mchar_test\019031.png,2
mchar_test\019032.png,280
mchar_test\019033.png,1093
mchar_test\019034.png,37
mchar_test\019035.png,1426
mchar_test\019036.png,203
mchar_test\019037.png,531
mchar_test\019038.png,442
mchar_test\019039.png,354
mchar_test\019040.png,53
mchar_test\019041.png,54
mchar_test\019042.png,330
mchar_test\019043.png,46
mchar_test\019044.png,92
mchar_test\019045.png,110
mchar_test\019046.png,215
mchar_test\019047.png,242
mchar_test\019048.png,171
mchar_test\019049.png,58
mchar_test\019050.png,194
mchar_test\019051.png,234
mchar_test\019052.png,787
mchar_test\019053.png,71
mchar_test\019054.png,63
mchar_test\019055.png,43
mchar_test\019056.png,169
mchar_test\019057.png,33
mchar_test\019058.png,217
mchar_test\019059.png,421
mchar_test\019060.png,229
mchar_test\019061.png,401
mchar_test\019062.png,10
mchar_test\019063.png,169
mchar_test\019064.png,7
mchar_test\019065.png,36
mchar_test\019066.png,12
mchar_test\019067.png,691
mchar_test\019068.png,658
mchar_test\019069.png,571
mchar_test\019070.png,30
mchar_test\019071.png,151
mchar_test\019072.png,140
mchar_test\019073.png,645
mchar_test\019074.png,44
mchar_test\019075.png,466
mchar_test\019076.png,607
mchar_test\019077.png,17
mchar_test\019078.png,537
mchar_test\019079.png,356
mchar_test\019080.png,31
mchar_test\019081.png,5
mchar_test\019082.png,200
mchar_test\019083.png,291
mchar_test\019084.png,248
mchar_test\019085.png,70
mchar_test\019086.png,38
mchar_test\019087.png,7
mchar_test\019088.png,16
mchar_test\019089.png,215
mchar_test\019090.png,45
mchar_test\019091.png,128
mchar_test\019092.png,104
mchar_test\019093.png,28
mchar_test\019094.png,495
mchar_test\019095.png,144
mchar_test\019096.png,222
mchar_test\019097.png,13
mchar_test\019098.png,453
mchar_test\019099.png,829
mchar_test\019100.png,16
mchar_test\019101.png,27
mchar_test\019102.png,130
mchar_test\019103.png,673
mchar_test\019104.png,390
mchar_test\019105.png,160
mchar_test\019106.png,205
mchar_test\019107.png,33
mchar_test\019108.png,1042
mchar_test\019109.png,488
mchar_test\019110.png,701
mchar_test\019111.png,480
mchar_test\019112.png,82
mchar_test\019113.png,105
mchar_test\019114.png,79
mchar_test\019115.png,56
mchar_test\019116.png,38
mchar_test\019117.png,889
mchar_test\019118.png,754
mchar_test\019119.png,55
mchar_test\019120.png,2
mchar_test\019121.png,4
mchar_test\019122.png,70
mchar_test\019123.png,47
mchar_test\019124.png,3
mchar_test\019125.png,12
mchar_test\019126.png,53
mchar_test\019127.png,1011
mchar_test\019128.png,6
mchar_test\019129.png,599
mchar_test\019130.png,36
mchar_test\019131.png,177
mchar_test\019132.png,640
mchar_test\019133.png,103
mchar_test\019134.png,1184
mchar_test\019135.png,7
mchar_test\019136.png,235
mchar_test\019137.png,81
mchar_test\019138.png,520
mchar_test\019139.png,74
mchar_test\019140.png,94
mchar_test\019141.png,196
mchar_test\019142.png,245
mchar_test\019143.png,103
mchar_test\019144.png,41
mchar_test\019145.png,83
mchar_test\019146.png,150
mchar_test\019147.png,1223
mchar_test\019148.png,605
mchar_test\019149.png,184
mchar_test\019150.png,16
mchar_test\019151.png,214
mchar_test\019152.png,190
mchar_test\019153.png,76
mchar_test\019154.png,13
mchar_test\019155.png,59
mchar_test\019156.png,15
mchar_test\019157.png,130
mchar_test\019158.png,60
mchar_test\019159.png,21
mchar_test\019160.png,29
mchar_test\019161.png,283
mchar_test\019162.png,181
mchar_test\019163.png,196
mchar_test\019164.png,35
mchar_test\019165.png,200
mchar_test\019166.png,248
mchar_test\019167.png,1010
mchar_test\019168.png,1691
mchar_test\019169.png,32
mchar_test\019170.png,200
mchar_test\019171.png,407
mchar_test\019172.png,347
mchar_test\019173.png,475
mchar_test\019174.png,203
mchar_test\019175.png,154
mchar_test\019176.png,13
mchar_test\019177.png,56
mchar_test\019178.png,1352
mchar_test\019179.png,31
mchar_test\019180.png,133
mchar_test\019181.png,536
mchar_test\019182.png,35
mchar_test\019183.png,148
mchar_test\019184.png,4950
mchar_test\019185.png,168
mchar_test\019186.png,658
mchar_test\019187.png,153
mchar_test\019188.png,358
mchar_test\019189.png,27
mchar_test\019190.png,278
mchar_test\019191.png,2188
mchar_test\019192.png,115
mchar_test\019193.png,61
mchar_test\019194.png,590
mchar_test\019195.png,6
mchar_test\019196.png,62
mchar_test\019197.png,100
mchar_test\019198.png,47
mchar_test\019199.png,3
mchar_test\019200.png,41
mchar_test\019201.png,72
mchar_test\019202.png,71
mchar_test\019203.png,51
mchar_test\019204.png,82
mchar_test\019205.png,428
mchar_test\019206.png,257
mchar_test\019207.png,183
mchar_test\019208.png,84
mchar_test\019209.png,19
mchar_test\019210.png,29
mchar_test\019211.png,389
mchar_test\019212.png,45
mchar_test\019213.png,169
mchar_test\019214.png,140
mchar_test\019215.png,203
mchar_test\019216.png,14
mchar_test\019217.png,45
mchar_test\019218.png,67
mchar_test\019219.png,328
mchar_test\019220.png,31
mchar_test\019221.png,19
mchar_test\019222.png,477
mchar_test\019223.png,12
mchar_test\019224.png,176
mchar_test\019225.png,14
mchar_test\019226.png,134
mchar_test\019227.png,265
mchar_test\019228.png,70
mchar_test\019229.png,77
mchar_test\019230.png,16
mchar_test\019231.png,19
mchar_test\019232.png,138
mchar_test\019233.png,285
mchar_test\019234.png,100
mchar_test\019235.png,125
mchar_test\019236.png,182
mchar_test\019237.png,117
mchar_test\019238.png,36
mchar_test\019239.png,2
mchar_test\019240.png,78
mchar_test\019241.png,297
mchar_test\019242.png,271
mchar_test\019243.png,213
mchar_test\019244.png,445
mchar_test\019245.png,42
mchar_test\019246.png,74
mchar_test\019247.png,33
mchar_test\019248.png,490
mchar_test\019249.png,30
mchar_test\019250.png,828
mchar_test\019251.png,516
mchar_test\019252.png,32
mchar_test\019253.png,30
mchar_test\019254.png,3
mchar_test\019255.png,3486
mchar_test\019256.png,55
mchar_test\019257.png,125
mchar_test\019258.png,450
mchar_test\019259.png,34
mchar_test\019260.png,316
mchar_test\019261.png,118
mchar_test\019262.png,334
mchar_test\019263.png,332
mchar_test\019264.png,106
mchar_test\019265.png,529
mchar_test\019266.png,76
mchar_test\019267.png,26
mchar_test\019268.png,66
mchar_test\019269.png,169
mchar_test\019270.png,211
mchar_test\019271.png,92
mchar_test\019272.png,96
mchar_test\019273.png,42
mchar_test\019274.png,24
mchar_test\019275.png,479
mchar_test\019276.png,278
mchar_test\019277.png,15
mchar_test\019278.png,106
mchar_test\019279.png,386
mchar_test\019280.png,65
mchar_test\019281.png,96
mchar_test\019282.png,2
mchar_test\019283.png,189
mchar_test\019284.png,107
mchar_test\019285.png,294
mchar_test\019286.png,237
mchar_test\019287.png,404
mchar_test\019288.png,35
mchar_test\019289.png,154
mchar_test\019290.png,125
mchar_test\019291.png,192
mchar_test\019292.png,18
mchar_test\019293.png,15
mchar_test\019294.png,88
mchar_test\019295.png,98
mchar_test\019296.png,66
mchar_test\019297.png,22
mchar_test\019298.png,575
mchar_test\019299.png,139
mchar_test\019300.png,253
mchar_test\019301.png,70
mchar_test\019302.png,103
mchar_test\019303.png,156
mchar_test\019304.png,2698
mchar_test\019305.png,445
mchar_test\019306.png,73
mchar_test\019307.png,73
mchar_test\019308.png,429
mchar_test\019309.png,125
mchar_test\019310.png,37
mchar_test\019311.png,240
mchar_test\019312.png,84
mchar_test\019313.png,2
mchar_test\019314.png,123
mchar_test\019315.png,1315
mchar_test\019316.png,8
mchar_test\019317.png,37
mchar_test\019318.png,154
mchar_test\019319.png,818
mchar_test\019320.png,187
mchar_test\019321.png,128
mchar_test\019322.png,46
mchar_test\019323.png,61
mchar_test\019324.png,245
mchar_test\019325.png,9
mchar_test\019326.png,262
mchar_test\019327.png,20
mchar_test\019328.png,101
mchar_test\019329.png,38
mchar_test\019330.png,99
mchar_test\019331.png,112
mchar_test\019332.png,291
mchar_test\019333.png,215
mchar_test\019334.png,114
mchar_test\019335.png,68
mchar_test\019336.png,1107
mchar_test\019337.png,48
mchar_test\019338.png,16
mchar_test\019339.png,722
mchar_test\019340.png,49
mchar_test\019341.png,1000
mchar_test\019342.png,321
mchar_test\019343.png,20
mchar_test\019344.png,574
mchar_test\019345.png,276
mchar_test\019346.png,144
mchar_test\019347.png,207
mchar_test\019348.png,198
mchar_test\019349.png,1
mchar_test\019350.png,62
mchar_test\019351.png,49
mchar_test\019352.png,77
mchar_test\019353.png,5
mchar_test\019354.png,1712
mchar_test\019355.png,4
mchar_test\019356.png,81
mchar_test\019357.png,275
mchar_test\019358.png,336
mchar_test\019359.png,3896
mchar_test\019360.png,178
mchar_test\019361.png,193
mchar_test\019362.png,20
mchar_test\019363.png,141
mchar_test\019364.png,130
mchar_test\019365.png,511
mchar_test\019366.png,381
mchar_test\019367.png,45
mchar_test\019368.png,218
mchar_test\019369.png,225
mchar_test\019370.png,246
mchar_test\019371.png,896
mchar_test\019372.png,160
mchar_test\019373.png,188
mchar_test\019374.png,2066
mchar_test\019375.png,74
mchar_test\019376.png,2533
mchar_test\019377.png,179
mchar_test\019378.png,54
mchar_test\019379.png,3000
mchar_test\019380.png,119
mchar_test\019381.png,37
mchar_test\019382.png,92
mchar_test\019383.png,133
mchar_test\019384.png,18
mchar_test\019385.png,68
mchar_test\019386.png,509
mchar_test\019387.png,121
mchar_test\019388.png,153
mchar_test\019389.png,90
mchar_test\019390.png,64
mchar_test\019391.png,620
mchar_test\019392.png,528
mchar_test\019393.png,276
mchar_test\019394.png,287
mchar_test\019395.png,123
mchar_test\019396.png,227
mchar_test\019397.png,1520
mchar_test\019398.png,128
mchar_test\019399.png,263
mchar_test\019400.png,83
mchar_test\019401.png,22
mchar_test\019402.png,120
mchar_test\019403.png,57
mchar_test\019404.png,106
mchar_test\019405.png,261
mchar_test\019406.png,284
mchar_test\019407.png,342
mchar_test\019408.png,93
mchar_test\019409.png,972
mchar_test\019410.png,10
mchar_test\019411.png,755
mchar_test\019412.png,31
mchar_test\019413.png,66
mchar_test\019414.png,956
mchar_test\019415.png,39
mchar_test\019416.png,160
mchar_test\019417.png,25
mchar_test\019418.png,78
mchar_test\019419.png,512
mchar_test\019420.png,65
mchar_test\019421.png,229
mchar_test\019422.png,341
mchar_test\019423.png,4
mchar_test\019424.png,57
mchar_test\019425.png,770
mchar_test\019426.png,556
mchar_test\019427.png,410
mchar_test\019428.png,17
mchar_test\019429.png,22
mchar_test\019430.png,107
mchar_test\019431.png,228
mchar_test\019432.png,66
mchar_test\019433.png,18
mchar_test\019434.png,50
mchar_test\019435.png,75
mchar_test\019436.png,136
mchar_test\019437.png,14
mchar_test\019438.png,166
mchar_test\019439.png,144
mchar_test\019440.png,1066
mchar_test\019441.png,2
mchar_test\019442.png,53
mchar_test\019443.png,263
mchar_test\019444.png,72
mchar_test\019445.png,1943
mchar_test\019446.png,112
mchar_test\019447.png,483
mchar_test\019448.png,328
mchar_test\019449.png,87
mchar_test\019450.png,314
mchar_test\019451.png,1094
mchar_test\019452.png,149
mchar_test\019453.png,17
mchar_test\019454.png,46
mchar_test\019455.png,115
mchar_test\019456.png,21
mchar_test\019457.png,1360
mchar_test\019458.png,35
mchar_test\019459.png,632
mchar_test\019460.png,120
mchar_test\019461.png,5
mchar_test\019462.png,60
mchar_test\019463.png,479
mchar_test\019464.png,151
mchar_test\019465.png,694
mchar_test\019466.png,12
mchar_test\019467.png,457
mchar_test\019468.png,149
mchar_test\019469.png,860
mchar_test\019470.png,135
mchar_test\019471.png,220
mchar_test\019472.png,761
mchar_test\019473.png,110
mchar_test\019474.png,471
mchar_test\019475.png,595
mchar_test\019476.png,277
mchar_test\019477.png,225
mchar_test\019478.png,177
mchar_test\019479.png,160
mchar_test\019480.png,228
mchar_test\019481.png,210
mchar_test\019482.png,83
mchar_test\019483.png,277
mchar_test\019484.png,1450
mchar_test\019485.png,375
mchar_test\019486.png,187
mchar_test\019487.png,620
mchar_test\019488.png,72
mchar_test\019489.png,40
mchar_test\019490.png,3
mchar_test\019491.png,45
mchar_test\019492.png,40
mchar_test\019493.png,106
mchar_test\019494.png,97
mchar_test\019495.png,139
mchar_test\019496.png,88
mchar_test\019497.png,13
mchar_test\019498.png,229
mchar_test\019499.png,107
mchar_test\019500.png,39
mchar_test\019501.png,208
mchar_test\019502.png,233
mchar_test\019503.png,331
mchar_test\019504.png,17
mchar_test\019505.png,40
mchar_test\019506.png,1600
mchar_test\019507.png,164
mchar_test\019508.png,513
mchar_test\019509.png,158
mchar_test\019510.png,778
mchar_test\019511.png,53
mchar_test\019512.png,575
mchar_test\019513.png,16
mchar_test\019514.png,186
mchar_test\019515.png,4
mchar_test\019516.png,44
mchar_test\019517.png,437
mchar_test\019518.png,2
mchar_test\019519.png,243
mchar_test\019520.png,737
mchar_test\019521.png,136
mchar_test\019522.png,1327
mchar_test\019523.png,935
mchar_test\019524.png,22
mchar_test\019525.png,107
mchar_test\019526.png,89
mchar_test\019527.png,57
mchar_test\019528.png,1555
mchar_test\019529.png,994
mchar_test\019530.png,212
mchar_test\019531.png,22
mchar_test\019532.png,232
mchar_test\019533.png,84
mchar_test\019534.png,102
mchar_test\019535.png,2799
mchar_test\019536.png,1093
mchar_test\019537.png,31
mchar_test\019538.png,808
mchar_test\019539.png,58
mchar_test\019540.png,200
mchar_test\019541.png,299
mchar_test\019542.png,115
mchar_test\019543.png,810
mchar_test\019544.png,267
mchar_test\019545.png,999
mchar_test\019546.png,280
mchar_test\019547.png,16
mchar_test\019548.png,7
mchar_test\019549.png,77
mchar_test\019550.png,41
mchar_test\019551.png,38
mchar_test\019552.png,107
mchar_test\019553.png,12
mchar_test\019554.png,802
mchar_test\019555.png,262
mchar_test\019556.png,100
mchar_test\019557.png,107
mchar_test\019558.png,72
mchar_test\019559.png,215
mchar_test\019560.png,62
mchar_test\019561.png,51
mchar_test\019562.png,75
mchar_test\019563.png,627
mchar_test\019564.png,44
mchar_test\019565.png,265
mchar_test\019566.png,291
mchar_test\019567.png,293
mchar_test\019568.png,22
mchar_test\019569.png,110
mchar_test\019570.png,19
mchar_test\019571.png,821
mchar_test\019572.png,36
mchar_test\019573.png,407
mchar_test\019574.png,152
mchar_test\019575.png,48
mchar_test\019576.png,1269
mchar_test\019577.png,65
mchar_test\019578.png,151
mchar_test\019579.png,628
mchar_test\019580.png,23
mchar_test\019581.png,7
mchar_test\019582.png,50
mchar_test\019583.png,38
mchar_test\019584.png,54
mchar_test\019585.png,291
mchar_test\019586.png,25
mchar_test\019587.png,39
mchar_test\019588.png,31
mchar_test\019589.png,21
mchar_test\019590.png,4
mchar_test\019591.png,700
mchar_test\019592.png,55
mchar_test\019593.png,119
mchar_test\019594.png,358
mchar_test\019595.png,62
mchar_test\019596.png,100
mchar_test\019597.png,51
mchar_test\019598.png,5
mchar_test\019599.png,8
mchar_test\019600.png,601
mchar_test\019601.png,17
mchar_test\019602.png,62
mchar_test\019603.png,27
mchar_test\019604.png,225
mchar_test\019605.png,52
mchar_test\019606.png,223
mchar_test\019607.png,79
mchar_test\019608.png,428
mchar_test\019609.png,2
mchar_test\019610.png,40
mchar_test\019611.png,84
mchar_test\019612.png,35
mchar_test\019613.png,152
mchar_test\019614.png,443
mchar_test\019615.png,31
mchar_test\019616.png,66
mchar_test\019617.png,163
mchar_test\019618.png,481
mchar_test\019619.png,72
mchar_test\019620.png,33
mchar_test\019621.png,186
mchar_test\019622.png,297
mchar_test\019623.png,118
mchar_test\019624.png,22
mchar_test\019625.png,38
mchar_test\019626.png,365
mchar_test\019627.png,909
mchar_test\019628.png,123
mchar_test\019629.png,115
mchar_test\019630.png,271
mchar_test\019631.png,2062
mchar_test\019632.png,669
mchar_test\019633.png,63
mchar_test\019634.png,44
mchar_test\019635.png,265
mchar_test\019636.png,1426
mchar_test\019637.png,19
mchar_test\019638.png,1
mchar_test\019639.png,150
mchar_test\019640.png,138
mchar_test\019641.png,411
mchar_test\019642.png,65
mchar_test\019643.png,515
mchar_test\019644.png,533
mchar_test\019645.png,302
mchar_test\019646.png,210
mchar_test\019647.png,667
mchar_test\019648.png,5
mchar_test\019649.png,869
mchar_test\019650.png,5250
mchar_test\019651.png,273
mchar_test\019652.png,15
mchar_test\019653.png,639
mchar_test\019654.png,123
mchar_test\019655.png,338
mchar_test\019656.png,435
mchar_test\019657.png,257
mchar_test\019658.png,83
mchar_test\019659.png,57
mchar_test\019660.png,7
mchar_test\019661.png,176
mchar_test\019662.png,18
mchar_test\019663.png,33
mchar_test\019664.png,605
mchar_test\019665.png,166
mchar_test\019666.png,46
mchar_test\019667.png,37
mchar_test\019668.png,2942
mchar_test\019669.png,22
mchar_test\019670.png,147
mchar_test\019671.png,176
mchar_test\019672.png,48
mchar_test\019673.png,36
mchar_test\019674.png,391
mchar_test\019675.png,2280
mchar_test\019676.png,11
mchar_test\019677.png,295
mchar_test\019678.png,59
mchar_test\019679.png,64
mchar_test\019680.png,161
mchar_test\019681.png,22
mchar_test\019682.png,26
mchar_test\019683.png,195
mchar_test\019684.png,19
mchar_test\019685.png,39
mchar_test\019686.png,35
mchar_test\019687.png,10
mchar_test\019688.png,146
mchar_test\019689.png,17
mchar_test\019690.png,47
mchar_test\019691.png,492
mchar_test\019692.png,36
mchar_test\019693.png,302
mchar_test\019694.png,127
mchar_test\019695.png,315
mchar_test\019696.png,436
mchar_test\019697.png,30
mchar_test\019698.png,584
mchar_test\019699.png,247
mchar_test\019700.png,438
mchar_test\019701.png,27
mchar_test\019702.png,22
mchar_test\019703.png,29
mchar_test\019704.png,1
mchar_test\019705.png,1036
mchar_test\019706.png,632
mchar_test\019707.png,113
mchar_test\019708.png,137
mchar_test\019709.png,381
mchar_test\019710.png,280
mchar_test\019711.png,2715
mchar_test\019712.png,100
mchar_test\019713.png,745
mchar_test\019714.png,18
mchar_test\019715.png,63
mchar_test\019716.png,26
mchar_test\019717.png,23
mchar_test\019718.png,115
mchar_test\019719.png,108
mchar_test\019720.png,772
mchar_test\019721.png,252
mchar_test\019722.png,8
mchar_test\019723.png,55
mchar_test\019724.png,179
mchar_test\019725.png,359
mchar_test\019726.png,340
mchar_test\019727.png,152
mchar_test\019728.png,1675
mchar_test\019729.png,115
mchar_test\019730.png,142
mchar_test\019731.png,318
mchar_test\019732.png,12
mchar_test\019733.png,36
mchar_test\019734.png,452
mchar_test\019735.png,92
mchar_test\019736.png,901
mchar_test\019737.png,37
mchar_test\019738.png,7
mchar_test\019739.png,1411
mchar_test\019740.png,41
mchar_test\019741.png,175
mchar_test\019742.png,5260
mchar_test\019743.png,44
mchar_test\019744.png,1
mchar_test\019745.png,2396
mchar_test\019746.png,120
mchar_test\019747.png,251
mchar_test\019748.png,442
mchar_test\019749.png,223
mchar_test\019750.png,669
mchar_test\019751.png,373
mchar_test\019752.png,13
mchar_test\019753.png,55
mchar_test\019754.png,22
mchar_test\019755.png,233
mchar_test\019756.png,263
mchar_test\019757.png,310
mchar_test\019758.png,67
mchar_test\019759.png,380
mchar_test\019760.png,1683
mchar_test\019761.png,89
mchar_test\019762.png,209
mchar_test\019763.png,500
mchar_test\019764.png,15
mchar_test\019765.png,186
mchar_test\019766.png,1946
mchar_test\019767.png,1297
mchar_test\019768.png,345
mchar_test\019769.png,18
mchar_test\019770.png,31
mchar_test\019771.png,71
mchar_test\019772.png,46
mchar_test\019773.png,188
mchar_test\019774.png,890
mchar_test\019775.png,1666
mchar_test\019776.png,100
mchar_test\019777.png,52
mchar_test\019778.png,149
mchar_test\019779.png,424
mchar_test\019780.png,66
mchar_test\019781.png,22
mchar_test\019782.png,1078
mchar_test\019783.png,170
mchar_test\019784.png,99
mchar_test\019785.png,1544
mchar_test\019786.png,192
mchar_test\019787.png,26
mchar_test\019788.png,235
mchar_test\019789.png,138
mchar_test\019790.png,411
mchar_test\019791.png,73
mchar_test\019792.png,831
mchar_test\019793.png,533
mchar_test\019794.png,47
mchar_test\019795.png,198
mchar_test\019796.png,10
mchar_test\019797.png,443
mchar_test\019798.png,294
mchar_test\019799.png,452
mchar_test\019800.png,137
mchar_test\019801.png,2206
mchar_test\019802.png,380
mchar_test\019803.png,66
mchar_test\019804.png,234
mchar_test\019805.png,785
mchar_test\019806.png,7
mchar_test\019807.png,540
mchar_test\019808.png,208
mchar_test\019809.png,61
mchar_test\019810.png,265
mchar_test\019811.png,27
mchar_test\019812.png,233
mchar_test\019813.png,575
mchar_test\019814.png,70
mchar_test\019815.png,2405
mchar_test\019816.png,16
mchar_test\019817.png,88
mchar_test\019818.png,63
mchar_test\019819.png,16
mchar_test\019820.png,46
mchar_test\019821.png,116
mchar_test\019822.png,1325
mchar_test\019823.png,177
mchar_test\019824.png,38
mchar_test\019825.png,230
mchar_test\019826.png,228
mchar_test\019827.png,10
mchar_test\019828.png,51
mchar_test\019829.png,26
mchar_test\019830.png,447
mchar_test\019831.png,261
mchar_test\019832.png,23
mchar_test\019833.png,4
mchar_test\019834.png,2088
mchar_test\019835.png,40
mchar_test\019836.png,23
mchar_test\019837.png,410
mchar_test\019838.png,1400
mchar_test\019839.png,150
mchar_test\019840.png,48
mchar_test\019841.png,66
mchar_test\019842.png,42
mchar_test\019843.png,117
mchar_test\019844.png,115
mchar_test\019845.png,36
mchar_test\019846.png,43
mchar_test\019847.png,44
mchar_test\019848.png,75
mchar_test\019849.png,182
mchar_test\019850.png,163
mchar_test\019851.png,34
mchar_test\019852.png,656
mchar_test\019853.png,200
mchar_test\019854.png,30
mchar_test\019855.png,68
mchar_test\019856.png,587
mchar_test\019857.png,429
mchar_test\019858.png,2
mchar_test\019859.png,585
mchar_test\019860.png,89
mchar_test\019861.png,130
mchar_test\019862.png,106
mchar_test\019863.png,323
mchar_test\019864.png,1903
mchar_test\019865.png,80
mchar_test\019866.png,1326
mchar_test\019867.png,126
mchar_test\019868.png,167
mchar_test\019869.png,701
mchar_test\019870.png,270
mchar_test\019871.png,226
mchar_test\019872.png,48
mchar_test\019873.png,47
mchar_test\019874.png,7
mchar_test\019875.png,490
mchar_test\019876.png,250
mchar_test\019877.png,133
mchar_test\019878.png,86
mchar_test\019879.png,455
mchar_test\019880.png,159
mchar_test\019881.png,342
mchar_test\019882.png,392
